State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change,Pollutant_Year
4,13,4010,44201,1,33.63718,-112.34185,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2025,Parts per million,No Events,3068,49,N,180,365,0,0,3.0,3.0,Certification not required,0,0.051806,0.008996,0.075,2025-05-27 11:00,0.071,2025-05-10 11:00,0.071,2025-05-11 10:00,0.07,2025-04-11 11:00,,,,,0.071,0.07,0.067,0.064,0.058,0.051,0.04,DYSART,16825 N. DYSART,AZ,Maricopa,Surprise,"Phoenix-Mesa-Scottsdale, AZ",2025-07-30,2015
4,13,4011,44201,1,33.36985,-112.62068,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2025,Parts per million,No Events,3056,49,N,179,365,0,0,0.0,0.0,Certification not required,0,0.048933,0.008193,0.067,2025-04-20 11:00,0.067,2025-05-10 11:00,0.066,2025-04-09 10:00,0.066,2025-05-09 11:00,,,,,0.067,0.066,0.063,0.059,0.054,0.049,0.039,BUCKEYE,26453 W. MC85,AZ,Maricopa,Buckeye,"Phoenix-Mesa-Scottsdale, AZ",2025-07-30,2015
4,13,4021,88101,3,33.41046,-112.00264,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,179,49,N,179,365,0,0,1.0,1.0,Certification not required,0,8.040223,6.549531,82.7,2025-01-01 00:00,25.4,2025-02-26 00:00,21.5,2025-02-25 00:00,19.8,2025-02-01 00:00,,,,,25.4,19.8,14.4,12.7,8.5,6.7,4.7,Eastwood,"4135 S 36th Street, Phoenix, AZ",AZ,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",2025-07-30,2024
4,13,5100,44201,1,33.629246,-111.676928,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2025,Parts per million,Events Included,3072,49,N,180,365,0,0,1.0,1.0,Certification not required,0,0.051589,0.008566,0.072,2025-05-21 14:00,0.069,2025-06-07 15:00,0.068,2025-05-26 14:00,0.068,2025-06-06 15:00,,,,,0.069,0.068,0.066,0.064,0.058,0.051,0.041,Fort McDowell/Yuma Frank,"18791 Yuma Frank Road, Ft. McDowell, AZ",AZ,Maricopa,Fort McDowell,"Phoenix-Mesa-Scottsdale, AZ",2025-07-08,2015
4,13,7020,88101,1,33.488131,-111.855443,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,Multiple Methods Used,2025,Micrograms/cubic meter (LC),No Events,15,25,N,15,61,0,0,0.0,0.0,Certification not required,0,9.526667,7.749513,31.6,2025-01-01 00:00,21.3,2025-01-07 00:00,13.9,2025-01-19 00:00,11.7,2025-02-12 00:00,,,,,31.6,31.6,31.6,21.3,11.7,5.9,3.6,Senior Center Air Monitoring Station,10844 EAST OSBORN ROAD SCOTTSDALE AZ 85256,AZ,Maricopa,Scottsdale,"Phoenix-Mesa-Scottsdale, AZ",2025-06-25,2024
4,13,7020,88101,2,33.488131,-111.855443,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,Multiple Methods Used,2025,Micrograms/cubic meter (LC),No Events,8,26,N,8,31,0,0,0.0,0.0,Certification not required,0,9.125,9.349064,32.0,2025-01-01 00:00,7.5,2025-01-13 00:00,7.1,2025-01-25 00:00,6.4,2025-03-26 00:00,,,,,32.0,32.0,32.0,32.0,7.5,6.4,3.0,Senior Center Air Monitoring Station,10844 EAST OSBORN ROAD SCOTTSDALE AZ 85256,AZ,Maricopa,Scottsdale,"Phoenix-Mesa-Scottsdale, AZ",2025-06-25,2024
4,13,7021,44201,1,33.507992,-111.755334,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2025,Parts per million,No Events,1506,24,N,88,365,0,0,0.0,0.0,Certification not required,0,0.046057,0.005997,0.063,2025-03-22 11:00,0.062,2025-03-30 10:00,0.06,2025-03-23 10:00,0.059,2025-03-27 11:00,,,,,0.063,0.062,0.058,0.054,0.05,0.045,0.04,Red Mountain Air Monitoring Station,"15115 BEELINE HIGHWAY, SCOTTSDALE, AZ 86256",AZ,Maricopa,Scottsdale,"Phoenix-Mesa-Scottsdale, AZ",2025-06-25,2015
4,13,7022,44201,1,33.474609,-111.805769,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2025,Parts per million,No Events,1525,24,N,89,365,0,0,0.0,0.0,Certification not required,0,0.046427,0.005693,0.061,2025-03-22 11:00,0.061,2025-03-30 10:00,0.06,2025-03-23 11:00,0.059,2025-03-27 10:00,,,,,0.061,0.061,0.058,0.053,0.05,0.046,0.039,Lehi Air Monitoring Station,"3250 NORTH STAPLEY DRIVE, MESA, AZ 85203",AZ,Maricopa,Mesa,"Phoenix-Mesa-Scottsdale, AZ",2025-06-25,2015
4,13,7024,44201,1,33.508125,-111.83852,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2025,Parts per million,No Events,1525,24,N,89,365,0,0,0.0,0.0,Certification not required,0,0.042899,0.005786,0.058,2025-03-22 11:00,0.058,2025-03-30 10:00,0.056,2025-03-23 10:00,0.055,2025-03-29 11:00,,,,,0.058,0.058,0.054,0.05,0.046,0.043,0.035,High School Air Monitoring Station,"4827 NORTH COUNTRY CLUB DRIVE, SCOTTSDALE, AZ 85256",AZ,Maricopa,Scottsdale,"Phoenix-Mesa-Scottsdale, AZ",2025-06-25,2015
4,13,9508,44201,1,33.9828,-111.79871,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2025,Parts per million,No Events,3065,49,N,180,365,0,0,1.0,1.0,Certification not required,0,0.053161,0.007948,0.073,2025-06-18 14:00,0.07,2025-04-10 16:00,0.07,2025-05-01 15:00,0.07,2025-05-27 13:00,,,,,0.07,0.07,0.068,0.066,0.059,0.052,0.044,HUMBOLDT MOUNTAIN,SEVEN SPRINGS RD-FAA RADAR STN-TONTO NF,AZ,Maricopa,,"Phoenix-Mesa-Scottsdale, AZ",2025-07-30,2015
4,13,9702,44201,1,33.54558,-111.60972,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2025,Parts per million,No Events,3070,49,N,180,365,0,0,9.0,9.0,Certification not required,0,0.055456,0.008986,0.076,2025-06-07 12:00,0.075,2025-05-21 11:00,0.072,2025-04-11 11:00,0.072,2025-05-10 11:00,,,,,0.075,0.072,0.071,0.069,0.063,0.055,0.044,BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA,USERY PASS RD/BUSH HWY,AZ,Maricopa,Blue Point (District),"Phoenix-Mesa-Scottsdale, AZ",2025-07-30,2015
4,13,9704,44201,1,33.61092,-111.72534,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2025,Parts per million,No Events,3066,49,N,180,365,0,0,6.0,6.0,Certification not required,0,0.053872,0.008864,0.073,2025-05-21 11:00,0.073,2025-06-06 12:00,0.073,2025-06-07 12:00,0.072,2025-05-28 12:00,,,,,0.073,0.072,0.069,0.067,0.061,0.052,0.043,FOUNTAIN HILLS,"16426 E PALISADES BLVD,FOUNTAIN HILLS,AZ",AZ,Maricopa,Fountain Hills,"Phoenix-Mesa-Scottsdale, AZ",2025-07-30,2015
4,13,9812,88101,3,33.4265,-112.11821,NAD83,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,177,48,N,177,365,0,0,2.0,2.0,Certification not required,0,10.870056,13.248506,167.4,2025-01-01 00:00,42.0,2025-01-02 00:00,30.6,2025-02-01 00:00,30.5,2025-01-06 00:00,,,,,42.0,30.5,22.0,18.8,12.6,8.2,4.5,DURANGO COMPLEX,2702 RC ESTERBROOKS BLVD,AZ,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",2025-07-30,2024
4,13,9997,88101,1,33.503833,-112.095767,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,Multiple Methods Used,2025,Micrograms/cubic meter (LC),No Events,30,25,N,30,122,0,1,1.0,1.0,Certification not required,0,13.073333,15.04602,89.2,2025-01-01 00:00,22.1,2025-01-19 00:00,18.9,2025-01-31 00:00,16.5,2025-01-22 00:00,,,,,89.2,89.2,22.1,18.9,14.1,9.5,6.0,JLG SUPERSITE,4530 N 17TH AVENUE,AZ,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",2025-05-22,2024
4,13,9997,88101,3,33.503833,-112.095767,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,181,50,N,181,365,0,0,1.0,1.0,Certification not required,0,9.533702,7.248871,85.2,2025-01-01 00:00,26.7,2025-01-19 00:00,25.7,2025-01-31 00:00,25.1,2025-02-01 00:00,,,,,26.7,25.1,19.2,16.4,10.2,7.7,5.5,JLG SUPERSITE,4530 N 17TH AVENUE,AZ,Maricopa,Phoenix,"Phoenix-Mesa-Scottsdale, AZ",2025-07-21,2024
4,15,1000,88101,1,35.540017,-113.410782,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),Events Included,10,16,N,10,61,0,0,0.0,0.0,Certification not required,0,11.33,4.880357,22.0,2025-01-25 00:00,15.2,2025-01-01 00:00,13.0,2025-03-26 00:00,12.7,2025-01-19 00:00,,,,,22.0,22.0,22.0,22.0,13.0,11.2,7.9,Peach Springs,DIAMOND CREEK ROAD & U S ROUTE 66,AZ,Mohave,Peach Springs,"Lake Havasu City-Kingman, AZ",2025-06-16,2024
4,19,11,88101,3,32.322661,-111.038389,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,90,25,N,90,365,0,0,0.0,0.0,Certification not required,0,8.263333,3.382621,27.0,2025-01-01 00:00,22.2,2025-01-08 00:00,12.8,2025-02-01 00:00,12.7,2025-01-31 00:00,,,,,27.0,22.2,12.6,11.1,10.2,7.3,5.2,ORANGE GROVE,"3401 W ORANGE GROVE RD, TUCSON",AZ,Pima,Tucson,"Tucson, AZ",2025-05-27,2024
4,19,1028,88101,2,32.29515,-110.9823,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,28,23,N,28,122,0,2,0.0,0.0,Certification not required,0,7.207143,3.34331,20.2,2025-01-01 00:00,12.2,2025-01-31 00:00,10.3,2025-01-28 00:00,9.8,2025-01-07 00:00,,,,,20.2,20.2,12.2,10.3,8.4,6.9,4.3,CHILDREN'S PARK NCore,400 W RIVER ROAD,AZ,Pima,Tucson,"Tucson, AZ",2025-05-27,2024
4,19,1028,88101,3,32.29515,-110.9823,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,87,24,N,87,365,0,0,0.0,0.0,Certification not required,0,5.908046,3.104618,20.0,2025-01-01 00:00,14.6,2025-01-08 00:00,14.2,2025-01-26 00:00,11.6,2025-01-31 00:00,,,,,20.0,14.6,10.4,9.5,7.7,5.2,2.7,CHILDREN'S PARK NCore,400 W RIVER ROAD,AZ,Pima,Tucson,"Tucson, AZ",2025-05-27,2024
4,19,1030,44201,1,31.87952,-110.99644,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2025,Parts per million,No Events,1503,24,N,88,365,0,0,0.0,0.0,Certification not required,0,0.04692,0.005167,0.061,2025-03-30 10:00,0.056,2025-03-24 11:00,0.056,2025-03-25 11:00,0.056,2025-03-26 10:00,,,,,0.061,0.056,0.055,0.054,0.05,0.046,0.041,GREEN VALLEY  -REPLACES SITE 0007 245 W ESPERANZA,601 NORTH LA CANADA DRIVE,AZ,Pima,Green Valley,"Tucson, AZ",2025-07-10,2015
4,19,1032,44201,1,32.172995,-110.980134,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2025,Parts per million,No Events,1281,21,N,75,365,0,0,0.0,0.0,Certification not required,0,0.045267,0.004403,0.056,2025-03-30 10:00,0.053,2025-03-20 10:00,0.053,2025-03-21 09:00,0.051,2025-02-20 11:00,,,,,0.056,0.053,0.051,0.051,0.048,0.045,0.04,ROSE ELEMENTARY,710 W. MICHIGAN ST.,AZ,Pima,Tucson,"Tucson, AZ",2025-07-10,2015
4,19,1036,88101,3,32.194671,-111.033167,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,85,23,N,85,365,0,0,0.0,0.0,Certification not required,0,9.096471,4.976001,31.0,2025-01-08 00:00,27.2,2025-01-01 00:00,24.6,2025-03-01 00:00,18.7,2025-01-03 00:00,,,,,31.0,27.2,17.9,14.5,10.0,7.8,4.8,Ted Walker Park,6751 north Casa Grande Hwy,AZ,Pima,Tucson,"Tucson, AZ",2025-05-27,2024
4,21,1,88101,3,32.877583,-111.752222,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,90,25,N,90,365,0,0,1.0,1.0,Certification not required,0,9.637778,6.009273,45.1,2025-01-01 00:00,34.3,2025-01-08 00:00,24.4,2025-03-04 00:00,21.9,2025-03-01 00:00,,,,,45.1,34.3,19.3,14.5,10.7,8.1,5.6,CASA GRANDE DOWNTOWN,"401 N MARSHALL ST, CASA GRANDE",AZ,Pinal,Casa Grande,"Phoenix-Mesa-Scottsdale, AZ",2025-06-26,2024
4,21,3002,88101,3,33.421194,-111.503222,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,87,24,N,87,365,0,0,0.0,0.0,Certification not required,0,5.466667,2.318814,12.4,2025-01-08 00:00,11.4,2025-02-12 00:00,10.6,2025-02-11 00:00,10.6,2025-03-29 00:00,,,,,12.4,11.4,10.4,8.4,6.9,5.0,2.9,APACHE JUNCTION FIRE STATION,"3955 E SUPERSTITION BLVD, APACHE JUNCTION",AZ,Pinal,Apache Junction,"Phoenix-Mesa-Scottsdale, AZ",2025-06-26,2024
4,21,3003,44201,1,32.954361,-111.76225,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2025,Parts per million,No Events,1519,24,N,88,365,0,0,0.0,0.0,Certification not required,0,0.045011,0.005774,0.059,2025-03-30 10:00,0.057,2025-03-22 11:00,0.057,2025-03-29 10:00,0.054,2025-03-21 11:00,,,,,0.059,0.057,0.054,0.052,0.049,0.046,0.037,CASA GRANDE AIRPORT,660 W. AERO DR. CASA GRANDE,AZ,Pinal,Casa Grande,"Phoenix-Mesa-Scottsdale, AZ",2025-07-10,2015
4,21,3015,88101,2,32.884761,-112.03705,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,8,26,N,8,31,0,1,0.0,0.0,Certification not required,0,13.5375,8.053382,23.1,2025-01-13 00:00,21.9,2025-01-25 00:00,21.7,2025-01-01 00:00,15.5,2025-03-27 00:00,,,,,23.1,23.1,23.1,23.1,21.9,15.5,2.5,HIDDEN VALLEY,43750 W. CAREFREE PLACE,AZ,Pinal,Stanfield,"Phoenix-Mesa-Scottsdale, AZ",2025-06-26,2024
4,21,3015,88101,3,32.884761,-112.03705,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,90,25,N,90,365,0,0,1.0,1.0,Certification not required,0,11.763333,9.808646,87.5,2025-01-08 00:00,24.5,2025-03-01 00:00,24.2,2025-02-25 00:00,22.8,2025-01-01 00:00,,,,,87.5,24.5,22.8,19.6,14.4,9.8,3.1,HIDDEN VALLEY,43750 W. CAREFREE PLACE,AZ,Pinal,Stanfield,"Phoenix-Mesa-Scottsdale, AZ",2025-06-26,2024
4,21,7030,44201,1,33.031038,-112.078111,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2025,Parts per million,Events Included,1237,20,N,73,365,0,0,0.0,0.0,Certification not required,0,0.048603,0.008345,0.062,2025-05-11 11:00,0.061,2025-05-20 12:00,0.059,2025-04-08 12:00,0.059,2025-04-21 11:00,,,,,0.062,0.061,0.059,0.058,0.054,0.051,0.036,Ak Chin Museum,"47685 W. Eco-Museum Rd Maricopa, AZ 85139",AZ,Pinal,Ak-Chin Village,"Phoenix-Mesa-Scottsdale, AZ",2025-06-24,2015
4,23,4,88101,1,31.337204,-110.936718,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,15,25,N,15,61,0,1,1.0,1.0,Certification not required,0,18.033333,25.515952,105.2,2025-01-01 00:00,30.6,2025-01-19 00:00,26.7,2025-01-08 00:00,21.6,2025-01-31 00:00,,,,,105.2,105.2,105.2,30.6,21.6,9.0,4.3,NOGALES POST OFFICE,300 N MORLEY AVE,AZ,Santa Cruz,Nogales,"Nogales, AZ",2025-05-22,2024
4,23,4,88101,3,31.337204,-110.936718,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,Multiple Methods Used,2025,Micrograms/cubic meter (LC),No Events,180,49,N,180,365,0,0,1.0,1.0,Certification not required,0,10.748333,8.804338,107.2,2025-01-01 00:00,31.7,2025-01-19 00:00,28.5,2025-02-01 00:00,27.7,2025-02-02 00:00,,,,,31.7,27.7,21.1,17.0,12.4,8.7,5.8,NOGALES POST OFFICE,300 N MORLEY AVE,AZ,Santa Cruz,Nogales,"Nogales, AZ",2025-07-17,2024
4,25,8034,44201,3,34.612055,-112.463213,NAD83,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2025,Parts per million,No Events,3016,48,N,176,365,0,0,0.0,0.0,Certification not required,0,0.053313,0.006682,0.069,2025-05-26 07:00,0.069,2025-05-28 09:00,0.068,2025-05-13 11:00,0.067,2025-05-11 10:00,,,,,0.069,0.067,0.065,0.062,0.059,0.052,0.045,Prescott Pioneer Park,1200 Commerce Dr.,AZ,Yavapai,Prescott,"Prescott, AZ",2025-07-21,2015
4,27,8011,88101,3,32.690278,-114.61444,WGS84,PM2.5 - Local Conditions,24-HR BLK AVG,PM25 24-hour 2024,Daily Mean,,2025,Micrograms/cubic meter (LC),No Events,181,50,N,181,365,0,0,0.0,0.0,Certification not required,0,7.763536,4.309073,28.9,2025-01-08 00:00,27.9,2025-02-01 00:00,25.5,2025-04-25 00:00,21.3,2025-06-19 00:00,,,,,27.9,21.3,15.5,12.4,9.2,6.6,3.7,YUMA SUPERSITE,2323 S ARIZONA AVE,AZ,Yuma,Yuma,"Yuma, AZ",2025-07-23,2024
5,1,11,88101,1,34.518515,-91.55896,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,61,50,N,61,122,0,0,0.0,0.0,Certification not required,0,8.172131,3.722684,22.9,2025-01-10 00:00,17.1,2025-03-14 00:00,16.2,2025-05-13 00:00,13.4,2025-06-21 00:00,,,,,22.9,17.1,13.4,12.0,10.0,7.7,4.5,STUTTGART,1703 N BEURKLE - HWY 63,AR,Arkansas,Stuttgart,,2025-07-25,2024
5,3,5,88101,1,33.139471,-91.939208,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,31,36,N,22,61,0,0,0.0,0.0,Certification not required,0,7.358065,3.39576,14.2,2025-05-25 00:00,14.0,2025-05-19 00:00,12.8,2025-06-30 00:00,12.4,2025-06-18 00:00,,,,,14.2,14.2,14.0,12.8,10.3,8.8,5.5,CROSSETT,1015 UNITY ROAD,AR,Ashley,Crossett,,2025-07-25,2024
5,3,5,88101,4,33.139471,-91.939208,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,30,34,N,21,61,0,0,0.0,0.0,Certification not required,0,7.956667,4.316023,18.2,2025-03-14 00:00,17.5,2025-05-10 00:00,14.2,2025-06-21 00:00,14.1,2025-06-03 00:00,,,,,18.2,18.2,17.5,14.2,11.1,9.1,6.7,CROSSETT,1015 UNITY ROAD,AR,Ashley,Crossett,,2025-07-25,2024
5,19,9991,44201,1,34.1795,-93.0988,WGS84,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Daily maximum of 8-hour running average,,2025,Parts per million,No Events,2034,22,N,60,275,0,0,0.0,0.0,Certification not required,0,0.0427,0.008482,0.062,2025-04-10 11:00,0.061,2025-04-09 11:00,0.06,2025-04-13 10:00,0.058,2025-03-11 11:00,,,,,0.062,0.061,0.06,0.054,0.05,0.044,0.04,Caddo Valley,"Lower Lake Recreation Area, Caddo Valley, AR 71923",AR,Clark,,"Arkadelphia, AR",2025-07-05,2015
5,35,5,88101,1,35.197288,-90.193141,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,61,50,N,61,122,0,0,0.0,0.0,Certification not required,0,7.470492,3.271001,14.7,2025-06-03 00:00,13.9,2025-05-19 00:00,13.8,2025-03-14 00:00,13.8,2025-06-21 00:00,,,,,14.7,13.9,13.8,12.1,9.5,7.2,3.3,MARION,LH POLK AND COLONIAL DRIVE,AR,Crittenden,Marion,"Memphis, TN-MS-AR",2025-07-25,2024
5,51,3,88101,1,34.469441,-93.000178,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,29,16,N,10,61,0,0,0.0,0.0,Certification not required,0,9.462069,6.046924,30.9,2025-05-16 00:00,26.0,2025-06-03 00:00,15.2,2025-04-10 00:00,14.2,2025-06-21 00:00,,,,,30.9,30.9,30.9,30.9,15.2,12.9,9.5,HOT SPRINGS,300 WERNER ST.,AR,Garland,Hot Springs (Hot Springs National Park),"Hot Springs, AR",2025-07-25,2024
5,51,3,88101,2,34.469441,-93.000178,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,16,52,N,16,31,0,0,0.0,0.0,Certification not required,0,9.9625,5.609025,22.3,2025-01-01 00:00,22.0,2025-03-14 00:00,13.4,2025-05-25 00:00,13.0,2025-05-13 00:00,,,,,22.3,22.3,22.3,22.0,13.0,9.0,4.3,HOT SPRINGS,300 WERNER ST.,AR,Garland,Hot Springs (Hot Springs National Park),"Hot Springs, AR",2025-07-25,2024
5,51,3,88101,4,34.469441,-93.000178,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,31,51,N,31,61,0,0,0.0,0.0,Certification not required,0,7.945161,3.774815,21.6,2025-03-14 00:00,13.4,2025-05-19 00:00,12.4,2025-04-19 00:00,11.2,2025-01-01 00:00,,,,,21.6,21.6,13.4,11.2,9.7,7.7,4.2,HOT SPRINGS,300 WERNER ST.,AR,Garland,Hot Springs (Hot Springs National Park),"Hot Springs, AR",2025-07-25,2024
5,67,1,88101,1,35.637283,-91.188906,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,31,18,N,11,61,0,0,0.0,0.0,Certification not required,0,7.641935,4.310435,24.0,2025-05-16 00:00,14.5,2025-01-04 00:00,12.8,2025-06-21 00:00,11.2,2025-01-10 00:00,,,,,24.0,24.0,24.0,14.5,12.8,10.7,8.8,NEWPORT,7648 VICTORY BLVD,AR,Jackson,Newport,,2025-07-25,2024
5,67,1,88101,4,35.637283,-91.188906,NAD83,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,30,16,N,10,61,0,0,0.0,0.0,Certification not required,0,6.843333,2.806849,14.8,2025-03-14 00:00,11.4,2025-05-19 00:00,10.7,2025-04-07 00:00,10.2,2025-05-13 00:00,,,,,14.8,14.8,14.8,14.8,10.7,10.1,8.4,NEWPORT,7648 VICTORY BLVD,AR,Jackson,Newport,,2025-07-25,2024
5,113,2,88101,1,34.583699,-94.226234,WGS84,PM2.5 - Local Conditions,24 HOUR,PM25 24-hour 2024,Daily Mean,R & P Model 2000 PM-2.5 Air Sampler w/VSCC - Gravimetric,2025,Micrograms/cubic meter (LC),No Events,61,50,N,61,122,0,0,1.0,1.0,Certification not required,0,8.852459,6.267259,42.7,2025-03-14 00:00,27.2,2025-05-16 00:00,18.4,2025-04-25 00:00,18.1,2025-05-13 00:00,,,,,42.7,27.2,18.1,13.7,10.2,7.9,3.6,MENA,HORNBECK ROAD - MENA,AR,Polk,Mena,,2025-07-25,2024
